,station_id,name,lat,lon,address,capacity
350,7407,University Ave / Queen St W,43.65158,-79.38655,University Ave / Queen St W,23
351,7408,University Ave / Armoury St,43.65263,-79.38766,University Ave / Armoury St - SMART,23
352,7409,Isabella St / Church St,43.66834,-79.38235,Isabella St / Church St - SMART,19
353,7410,Howard St / Rose Ave,43.671278,-79.372127,Howard St / Ontario St,19
354,7411,Little Norway Park,43.635023,-79.399505,Little Norway Park,22
355,7412,King St W / Crawford St,43.6417852,-79.4131148,King St W / Crawford St - SMART,23
356,7413,Dundas St W / Watkinson Ave,43.66478,-79.45991,Dundas St W / Watkinson Ave - SMART,15
357,7414,Keele St / Annette St,43.66402,-79.46418,Keele St / Annette St - SMART,15
358,7415,Keele St / Vine Ave,43.66686,-79.46526,Keele St / Vine Ave - SMART,23
359,7416,Spadina Ave / Blue Jays Way,43.641705,-79.393295,Spadina Ave / Blue Jays Way,30
360,7417,King St W / Jordan St,43.648928,-79.378623,King St / Jordan St - SMART,11
361,7418,College Park - Yonge St Entrance,43.65988,-79.38279,College Park - Yonge Entrance,25
362,7419,Bloor St W / Huron St,43.667023,-79.401805,Bloor St W / Huron St,27
363,7420,Barton St / Howland St - SMART,43.66842,-79.410585,Barton St / Howland St - SMART,19
364,7422,Tyndall Ave / King St W - SMART,43.638426,-79.429142,Tyndall Ave / King St W - SMART,16
365,7424,Merton St / Mount Pleasant Rd,43.697819,-79.38786,Merton St / Mount Pleasant Rd - SMART,23
366,7425,The Queensway at South Kingsway,43.63632,-79.47307,The Queensway at South Kingsway - SMART,23
367,7426,Fleet St / Garrison Rd (Fort York),43.636804,-79.408832,Fleet St / Garrison Rd (Fort York),37
368,7427,Northern Dancer Blvd / Lake Shore Blvd E,43.663162,-79.309765,Northern Dancer Blvd / Lake Shore Blvd E,27
369,7428,Woodbine Ave / Lake Shore Blvd E,43.665645,-79.304711,Woodbine Ave / Lake Shore Blvd E,27
370,7429,Woodbine Subway Station,43.686442,-79.313404,Woodbine Subway Station - SMART,15
371,7430,Marilyn Bell Park Tennis Court,43.633537,-79.437461,Marilyn Bell Park Tennis Court,27
372,7431,Gerrard St E / Leslie St,43.669813,-79.3335,Gerrard St E / Leslie St,23
373,7432,Frederick St / King St E,43.651118,-79.369411,Frederick St / King St E,23
374,7433,Dundas St E / Boulton Ave - SMART,43.663148,-79.347938,Dundas St E / Boulton Ave - SMART,15
375,7434,Via Italia / Mackay Ave,43.676697,-79.445029,Via Italia / Mackay Ave - SMART,19
376,7435,Rushton Rd / St Clair Ave W,43.68114,-79.4277,Rushton Rd / St Clair Ave W - SMART,11
377,7437,Concord Ave / Bloor St W,43.66189,-79.42679,Concord Ave / Bloor St W - SMART,15
378,7438,High Park Subway,43.65389,-79.4675,High Park Subway - SMART,15
379,7440,Martin Goodman Trail / Ontario Dr,43.63121,-79.41414,Martin Goodman Trail / Ontario Dr,27
380,7441,Pacific Ave / Glenlake Ave,43.65716,-79.46478,Pacific Ave / Glenlake Ave - SMART,27
381,7442,Lonsdale Rd / Spadina Rd,43.688526,-79.412903,Lonsdale Rd / Spadina Rd,15
382,7443,Dundas St E / George St,43.6574766,-79.373446,Dundas St E / George St - SMART,25
383,7444,Clendenan Ave / Rowland St - SMART,43.66073,-79.47149,Clendenan Ave / Rowland St - SMART,20
384,7445,Eastwood Rd / Coxwell Ave,43.673118,-79.318651,Eastwood Rd / Coxwell Ave,19
385,7446,Orchard Park,43.66908,-79.3149,Orchard Park,19
386,7447,Trent Ave / Danforth Ave,43.689293,-79.295895,Trent Ave / Danforth Ave - SMART,23
387,7448,Goodwood Park Ct / Dentonia Park,43.694826,-79.295208,Goodwood Park Ct / Dentonia Park,19
388,7449,Cosburn Ave / Cedarvale Ave,43.697139,-79.31469,Cosburn Ave / Cedarvale Ave,15
389,7450,Carlaw Ave / Danforth Ave,43.678285,-79.347346,Carlaw Ave / Danforth Ave - SMART,15
390,7451,Western Battery Rd / Pirandello St,43.640075,-79.414156,Western Battery Rd / Pirandello St,30
391,7452,Bleecker St / St James Ave,43.669232,-79.374495,Bleecker St / St James Ave,23
392,7453,Jarvis St / Maitland Pl,43.6647688,-79.3772602,Jarvis St / Maitland Pl,17
393,7454,Pottery Rd / Lower Don River Trail,43.688148,-79.362101,Pottery Rd / Lower Don River Trail - SMART,15
394,7455,E.T. Seton Park (Eglinton Ave E / Leslie St),43.715951,-79.351246,E.T. Seton Park (Eglinton Ave E / Leslie St),27
395,7457,Queen's Park Cres W / Hoskin Ave,43.665221,-79.394009,Queen's Park Cres W / Hoskin Ave,23
396,7458,Church St / Lombard St,43.651678,-79.375233,Church St / Lombard St,17
397,7459,St Clair Ave W / Winona Ave,43.680466,-79.432522,St Clair Ave W / Winona Ave - SMART,11
398,7460,High Park Outdoor Pool,43.649217,-79.465319,High Park Outdoor Pool,26
399,7461,High Park Amphitheatre,43.645653,-79.464366,High Park Amphitheatre,23
400,7462,Richmond St E / Yonge St,43.651838,-79.378743,Richmond St E / Yonge St,17
401,7463,Adelaide St W / Brant St,43.6462574,-79.3973381,Adelaide St W / Brant St,16
402,7465,Russell Hill Rd / St Clair Ave W,43.685569,-79.408019,Russell Hill Rd / St Clair Ave W - SMART,19
